graph_id,node_id,label,train_mask,val_mask,test_mask,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,X,Y,Z
0,0,5,True,False,False,0.0,0.0,1.0,0.0,0.333333,0.0,0.666667,73.275002,27.213133,10.5
0,1,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,53.06006,25.838059,10.5
0,2,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.399013,29.198775,8.6
0,3,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,32.615614,24.405175,13.5
0,4,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.199012,29.198776,8.6
0,5,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,42.815614,24.405174,13.5
0,6,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.086048,25.28806,10.5
0,7,1,True,False,False,0.0,1.0,0.0,0.0,0.0,0.666667,0.333333,78.797283,27.124252,10.5
0,8,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.184146,25.838059,13.5
0,9,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.886048,25.28806,10.5
0,10,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.237831,29.285309,8.479412
0,11,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.260061,28.122376,12.0
0,12,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,56.460062,25.838059,10.5
0,13,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,42.86006,25.838059,10.5
0,14,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.534642,29.60945,13.1
0,15,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.784147,25.838059,13.5
0,16,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.03783,29.285309,8.479412
0,17,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.582442,25.83806,7.5
0,18,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,32.615059,24.405991,7.5
0,19,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.999016,29.198775,8.6
0,20,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,36.999014,25.838059,10.5
0,21,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.399013,28.122377,13.1
0,22,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.86006,28.122377,12.0
0,23,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.584146,25.838059,13.5
0,24,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.334641,29.60945,13.1
0,25,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,59.815614,24.405174,13.5
0,26,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.984147,25.838059,13.5
0,27,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,66.615614,24.405173,13.5
0,28,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.13464,29.60945,13.1
0,29,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.886047,26.495977,10.5
0,30,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,10.303797,24.277259,13.5
0,31,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,39.415059,24.405991,7.5
0,32,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.686047,26.495978,10.5
0,33,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,25.815059,24.405991,7.5
0,34,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.486047,26.495977,10.5
0,35,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.686047,26.495977,10.5
0,36,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.237831,29.285309,8.479412
0,37,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,46.215614,24.405174,13.5
0,38,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.199012,28.122376,13.1
0,39,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,36.015615,24.405174,13.5
0,40,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,40.399014,25.838059,10.5
0,41,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,22.415614,24.405174,13.5
0,42,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.286049,25.28806,10.5
0,43,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.86006,28.122377,12.0
0,44,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.93464,29.60945,13.1
0,45,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.837831,29.285309,8.479412
